title,url,year,tags,decade,urlMinusVaultId,isMusical,isComedy,isDrama,isPlay,tags_simplified,description,qasset,weeks
Thou Shalt Not,/production/thou-shalt-not-plymouth-theatre-vault-0000009549,2001,Broadway/Musical/Original,2000,/production/thou-shalt-not-plymouth-theatre,True,False,False,False,Broadway/Musical/Original,"Harry Connick, Jr.'s musical adaptation of the Emile Zola novel Therese Raquin transplants the tale of secret lovers Therese and Laurent, who conspire to murder her husband Camille, to 1940s New Orleans.",00000150-aea5-d936-a7fd-eef5e5ed0004,15
By Jeeves,/production/by-jeeves-helen-hayes-theatre-vault-0000006705,2001,Broadway/Comedy/Musical/Original,2000,/production/by-jeeves-helen-hayes-theatre,True,True,False,False,Other,"P.G. Wodehouse's resourceful butler Jeeves and his employer, Bertie Wooster, are brought to musical life by Andrew Lloyd Webber and Alan Ayckbourn. When Bertie's banjo goes missing before a concert, Jeeves encourages him to tell stories about his high-society friends instead.",00000150-aea4-d936-a7fd-eef44f1f0001,11
Noises Off,/production/noises-off-brooks-atkinson-theatre-vault-0000007993,2001,Broadway/Comedy/Farce/Play,2000,/production/noises-off-brooks-atkinson-theatre,False,True,False,True,Other,"In Act I of Michael Frayn's farce, a second-rate company of British actors is rehearsing a touring company of a terrible sex farce. Act II reveals the backstage chaos that takes place during a performance, and Act III follows the onstage performance in which everything goes wrong.",00000150-aea5-d936-a7fd-eef5349a0000,46
The Women,/production/the-women-american-airlines-theatre-vault-0000010392,2001,Broadway/Comedy,2000,/production/the-women-american-airlines-theatre,False,True,False,False,Other,Park Avenue society can't stop gossiping about Mary Haines' husband's affair with shop girl Crystal Allen in Clare Boothe Luce's biting look at the cattier side of the fairer sex.,00000150-aea6-d936-a7fd-eef681510003,14
45 Seconds from Broadway,/production/45-seconds-from-broadway-richard-rodgers-theatre-vault-0000003069,2001,Broadway/Comedy/Original,2000,/production/45-seconds-from-broadway-richard-rodgers-theatre,False,True,False,False,Broadway/Comedy/Original,"Neil Simon's affectionate, fictionalized tribute to the popular Broadway district eatery Café Edison includes an assortment of theatrical types who frequent the establishment, from a controversial comedian to a fading actress to matinee ladies, all taken care of by the couple who run the restaurant.",00000150-aea2-d936-a7fd-eef6db340003,13
QED,/production/qed-vivian-beaumont-theatre-vault-0000011227,2001,Broadway/Drama/Original,2000,/production/qed-vivian-beaumont-theatre,False,False,True,False,Broadway/Drama/Original,"The life of physicist Richard Feynman, who also performed in amateur musicals, is examined in Peter Parnell's play.",00000150-aea7-d936-a7fd-eef751710002,28
Sexaholix,/production/sexaholix-royale-theatre-vault-0000010185,2001,Broadway/Comedy/Original,2000,/production/sexaholix-royale-theatre,False,True,False,False,Broadway/Comedy/Original,John Leguizamo examines his love life and decision to start a family in this one-man evening of autobiographical comedy.,00000150-aea6-d936-a7fd-eef62ef90001,18
A Christmas Carol,/production/a-christmas-carol-marquis-theatre-vault-0000008184,2001,Broadway/Holiday,2000,/production/a-christmas-carol-marquis-theatre,False,False,False,False,Other,"Charles Dickens' classic story about the miserly Ebenezer Scrooge, who reconsiders his ways after a series of ghostly visits on Christmas Eve. A celebration of kindness, generosity, and compassion that will fill your overflowing heart with the desire to spread the glow of holiday good cheer when you leave the theater. ",00000150-aea5-d936-a7fd-eef542a90003,1
Linda Eder at the Gershwin,/production/linda-eder-at-the-gershwin-george-gershwin-theatre-vault-0000011023,2001,Broadway/Concert/Original,2000,/production/linda-eder-at-the-gershwin-george-gershwin-theatre,False,False,False,False,Other,Linda Eder performs a concert of holiday songs and other favorites at the Gershwin Theatre.,00000150-aea6-d936-a7fd-eef6b8ec0000,0
Mostly Sondheim,/production/mostly-sondheim-vivian-beaumont-theatre-vault-0000011226,2001,Broadway/Concert/Original,2000,/production/mostly-sondheim-vivian-beaumont-theatre,False,False,False,False,Other,"Legendary singer Barbara Cook brings this concert of songs Stephen Sondheim wrote, and songs he wishes he had written, to Broadway after a successful engagement at Carnegie Hall.",00000150-aea7-d936-a7fd-eef751710001,18
An Almost Holy Picture,/production/an-almost-holy-picture-american-airlines-theatre-vault-0000010391,2001,Broadway/Drama/Original,2000,/production/an-almost-holy-picture-american-airlines-theatre,False,False,True,False,Broadway/Drama/Original,A former minister goes on a spiritual journey across America and must deal with crises within his own family.,00000150-aea6-d936-a7fd-eef681510001,11
Bea Arthur on Broadway,/production/bea-arthur-on-broadway-booth-theatre-vault-0000001666,2001,Broadway/Comedy/Original/Solo/Special,2000,/production/bea-arthur-on-broadway-booth-theatre,False,True,False,False,Other,"Bea Arthur returns to the stage in this evening of songs, stories and jokes, which also included a recipe for lamb.",00000150-aea2-d936-a7fd-eef6739f0002,11
Elaine Stritch at Liberty,/production/elaine-stritch-at-liberty-neil-simon-theatre-vault-0000000845,2001,Broadway/Original/Solo,2000,/production/elaine-stritch-at-liberty-neil-simon-theatre,False,False,False,False,Other,"Elaine Stritch sings songs and tells stories about her long career in the theatre, her romances and her struggle with alcoholism, in this Tony Award-winning one-woman show.",00000150-aea2-d936-a7fd-eef607b50009,16
Metamorphoses,/production/metamorphoses-circle-in-the-square-theatre-vault-0000003222,2001,Broadway/Comedy/Original,2000,/production/metamorphoses-circle-in-the-square-theatre,False,True,False,False,Broadway/Comedy/Original,"Mary Zimmerman's adaptation of Ovid's myths of physical, emotional and mental transformation is staged in a swimming pool.",00000150-aea2-d936-a7fd-eef6ec4d0001,52
One Mo' Time,/production/one-mo-time-longacre-theatre-vault-0000006856,2001,Broadway/Musical/Original/Revue,2000,/production/one-mo-time-longacre-theatre,True,False,False,False,Other,"A group of song-and-dance performers put on an evening of vaudeville, ragtime and blues in a 1926 New Orleans club.",00000150-aea4-d936-a7fd-eef470a40000,5
The Crucible,/production/the-crucible-virginia-theatre-vault-0000005231,2001,Broadway/Play,2000,/production/the-crucible-virginia-theatre,False,False,False,True,Other,"Arthur Miller's tale of the Salem witch trials, in which a group of girls accuse upstanding women in the town of witchcraft to divert suspicion from their own activities, has been seen as an allegory for Senator Joseph McCarthy's anti-Communist crusades of the 1950s.",00000150-aea3-d936-a7fd-eef7cc6b0004,17
"The Goat, or Who Is Sylvia?",/production/the-goat-or-who-is-sylvia-john-golden-theatre-vault-0000008382,2001,Broadway/Musical/Original,2000,/production/the-goat-or-who-is-sylvia-john-golden-theatre,True,False,False,False,Broadway/Musical/Original,A married woman discovers her husband is having an affair with a goat in Edward Albee's Tony Award-winning play.,00000150-aea5-d936-a7fd-eef534b50003,43
Sweet Smell of Success,/production/sweet-smell-of-success-martin-beck-theatre-vault-0000008208,2001,Broadway/Musical/Original,2000,/production/sweet-smell-of-success-martin-beck-theatre,True,False,False,False,Broadway/Musical/Original,This musical version of the 1957 film noir follows ambitious and unscrupulous press agent Sidney Falco and his efforts to ingratiate himself with powerful columnist J.J. Hunsecker in 1950s New York City.,00000150-aea5-d936-a7fd-eef542ad0009,17
Oklahoma!,/production/oklahoma-george-gershwin-theatre-vault-0000011022,2001,Broadway/Musical,2000,/production/oklahoma-george-gershwin-theatre,True,False,False,False,Other,"A confident cowboy competes with a surly, mysterious farmhand for the honor of taking a lovely young farm woman to a dance in Rodgers and Hammerstein's 1943 musical adaptation of Green Grow the Lilacs.",00000150-aea6-d936-a7fd-eef6ecdd0002,0
The Smell of the Kill,/production/the-smell-of-the-kill-helen-hayes-theatre-vault-0000006704,2001,Broadway/Comedy/Original/Play,2000,/production/the-smell-of-the-kill-helen-hayes-theatre,False,True,False,True,Broadway/Comedy/Original/Play,Three women are so fed up with their husbands that they consider murder in Michelle Lowe's black comedy.,00000150-aea4-d936-a7fd-eef44f1f0000,8
Fortune's Fool,/production/fortunes-fool-music-box-theatre-vault-0000002572,2001,Broadway/Comedy/Original,2000,/production/fortunes-fool-music-box-theatre,False,True,False,False,Broadway/Comedy/Original,In Ivan Turgenev's 1854 comedy-drama a down-on-his-luck Russian aristocrat clashes with his wealthy neighbor and worries that he will be turned out of the house he has stayed in for years by a young bride he knew as a child.,00000150-aea2-d936-a7fd-eef695cd0000,20
The Graduate,/production/the-graduate-plymouth-theatre-vault-0000009548,2001,Broadway/Comedy/Original/Play,2000,/production/the-graduate-plymouth-theatre,False,True,False,True,Broadway/Comedy/Original/Play,"Terry Johnson's comedy is based on the classic film which follows recent college graduate Benjamin Braddock's journey toward finding himself — with detours including an affair with older family friend Mrs. Robinson and a budding romance with her daughter, Elaine.",00000150-aea5-d936-a7fd-eef5e5ed0003,51
Topdog / Underdog,/production/topdog-underdog-ambassador-theatre-vault-0000000971,2001,Broadway/Drama/Original,2000,/production/topdog-underdog-ambassador-theatre,False,False,True,False,Broadway/Drama/Original,"Two African-American brothers, Lincoln and Booth, play a game of three-card monte that leads to a reenactment of the deadly meeting of their namesakes in Suzan-Lori Parks' Pulitzer Prize-winning play.",00000150-aea2-d936-a7fd-eef607c60006,22
The Elephant Man,/production/the-elephant-man-royale-theatre-vault-0000010184,2001,Broadway/Play,2000,/production/the-elephant-man-royale-theatre,False,False,False,True,Other,"The life of John Merrick, intensely disfigured by a rare disease, who was rescued from a life as a carnival freak by a kindly doctor and patronized by actresses and royalty, is dramatized by Bernard Pomerance.",00000150-aea6-d936-a7fd-eef62ef90000,10
Thoroughly Modern Millie,/production/thoroughly-modern-millie-marquis-theatre-vault-0000008183,2001,Broadway/Comedy/Musical/Original,2000,/production/thoroughly-modern-millie-marquis-theatre,True,True,False,False,Other,"In the fast-paced 1920s, a girl from Kansas moves to New York City to marry a rich man.  She samples the ""thoroughly modern"" flapper life, makes friends, finds unexpected romance and nearly gets caught up in a white slavery ring in this stage version of the 1967 film musical.",00000150-aea5-d936-a7fd-eef542a90001,118
Morning's at Seven,/production/mornings-at-seven-lyceum-theatre-vault-0000007093,2001,Broadway/Comedy/Play,2000,/production/mornings-at-seven-lyceum-theatre,False,True,False,True,Other,Four sisters who live near each other in a Midwestern suburb find their existence disrupted when one's son wants to leave home to get married and another tells her husband she wants to live apart from the sister who shares a house with them.,00000150-aea4-d936-a7fd-eef4b8500000,18
The Mystery of Charles Dickens,/production/the-mystery-of-charles-dickens-belasco-theatre-vault-0000010758,2001,Broadway/Comedy/Original,2000,/production/the-mystery-of-charles-dickens-belasco-theatre,False,True,False,False,Broadway/Comedy/Original,"Peter Ackroyd's one-man play tells the story of beloved British novelist Charles Dickens, utilizing the characters from his novels throughout.",00000150-aea6-d936-a7fd-eef6b8d50002,4
Private Lives,/production/private-lives-richard-rodgers-theatre-vault-0000003068,2001,Broadway/Comedy,2000,/production/private-lives-richard-rodgers-theatre,False,True,False,False,Other,Divorcees Elyot and Amanda unexpectedly meet while honeymooning with their respective new spouses and discover that their passion for — and irritation with — each other is just as strong as ever.,00000150-aea2-d936-a7fd-eef6db340002,20
Into the Woods,/production/into-the-woods-broadhurst-theatre-vault-0000001997,2001,Benefit/Broadway/Concert/Drama/Special,2000,/production/into-the-woods-broadhurst-theatre,False,False,True,False,Other,"A childless baker and his wife endeavor to lift their family curse by journeying into the woods, where they encounter Rapunzel (and her witchly ""mother""), Cinderella, Jack (of Beanstalk fame), Little Red Riding Hood and other classic fairy tale characters, and they all must learn the responsibility that comes with getting what you want.",00000150-ae93-d936-a7fd-eef749960002,38
The Man Who Had All the Luck,/production/the-man-who-had-all-the-luck-american-airlines-theatre-vault-0000010390,2001,Broadway/Musical,2000,/production/the-man-who-had-all-the-luck-american-airlines-theatre,True,False,False,False,Other,"A young Midwesterner is blessed with continuing good fortune as all around him suffer life's disappointments in this meditation on the burden of luck, the first play by Arthur Miller.",00000150-aea6-d936-a7fd-eef6815e0004,11
An Evening with Mario Cantone,/production/an-evening-with-mario-cantone-american-airlines-theatre-vault-0000010389,2001,Broadway/Comedy/Original,2000,/production/an-evening-with-mario-cantone-american-airlines-theatre,False,True,False,False,Broadway/Comedy/Original,"Comic actor Mario Cantone sings, sounds off about various topics and takes on Peggy Lee and Judy Garland in this evening of musical stand-up.",00000150-aea6-d936-a7fd-eef68150000a,0
Robin Williams: Live on Broadway,/production/robin-williams-live-on-broadway-broadway-theatre-vault-0000012254,2002,Broadway/Comedy/Original,2000,/production/robin-williams-live-on-broadway-broadway-theatre,False,True,False,False,Broadway/Comedy/Original,Robin Williams brings his unique comic sensibility to a variety of topics in an evening of stand-up that was broadcast live on HBO.,00000150-aea7-d936-a7fd-eef76ae30003,0
I'm Not Rappaport,/production/im-not-rappaport-booth-theatre-vault-0000001665,2002,Broadway/Musical,2000,/production/im-not-rappaport-booth-theatre,True,False,False,False,Other,"A lifelong radical and world-class kibitzer, retiree Nat Moyer spends his afternoons spinning outrageous yarns that both intrigue and infuriate fellow octogenarian Midge Carter, the half-blind building superintendent with whom Nat shares his Central Park bench.",00000150-aea2-d936-a7fd-eef6739f0001,9
Frankie and Johnny in the Clair de Lune,/production/frankie-and-johnny-in-the-clair-de-lune-belasco-theatre-vault-0000010757,2002,Broadway/Musical/Original,2000,/production/frankie-and-johnny-in-the-clair-de-lune-belasco-theatre,True,False,False,False,Broadway/Musical/Original,A short-order cook and waitress have a one-night stand and slowly grapple with a longer-term commitment in Terrence McNally's look at finding love the modern world.,00000150-aea6-d936-a7fd-eef6769d0000,33
Hairspray,/production/hairspray-neil-simon-theatre-vault-0000000844,2002,Broadway/Musical/Original,2000,/production/hairspray-neil-simon-theatre,True,False,False,False,Broadway/Musical/Original,A girl achieves her dream of performing on a TV dance show in 1960s Baltimore — and works to integrate the show in the process — in this musical version of the John Waters film.,00000150-aea2-d936-a7fd-eef607b90000,338
The Boys from Syracuse,/production/the-boys-from-syracuse-american-airlines-theatre-vault-0000010388,2002,Broadway/Comedy,2000,/production/the-boys-from-syracuse-american-airlines-theatre,False,True,False,False,Other,"Rodgers and Hart's musical comedy, adapted from Shakespeare's The Comedy of Errors, follows master-and-slave sets of twins, separated at birth and causing confusion with their various spouses and love interests in ancient Greece.",00000150-aea6-d936-a7fd-eef681500008,13
Funny Girl,/production/funny-girl-new-amsterdam-theatre-vault-0000008873,2002,Broadway/Musical,2000,/production/funny-girl-new-amsterdam-theatre,True,False,False,False,Other,"Jule Styne, Bob Merrill and Isobel Lennart musicalize the life of Fanny Brice, who rose from the ranks of Brooklyn vaudeville to headline the Ziegfeld Follies, but found unhappiness in her marriage to gambler Nick Arnstein.",00000150-aea5-d936-a7fd-eef5a95d0003,0
"Say Goodnight, Gracie",/production/say-goodnight-gracie-helen-hayes-theatre-vault-0000006703,2002,Broadway/Comedy/Original/Play/Solo,2000,/production/say-goodnight-gracie-helen-hayes-theatre,False,True,False,True,Other,"Legendary comedian George Burns, stuck in limbo after death, gives one final performance, telling the story of his successes on stage and in television and film, and of his marriage to his beloved stage and screen partner Gracie Allen.",00000150-aea4-d936-a7fd-eef44f1e0004,49
Flower Drum Song,/production/flower-drum-song-virginia-theatre-vault-0000005230,2002,Broadway/Musical,2000,/production/flower-drum-song-virginia-theatre,True,False,False,False,Other,"A traditional Chinese bride is brought to San Francisco to marry an assimilating son who exasperates his old-world father by chasing after an Americanized nightclub singer, in Rodgers and Hammerstein's musical adaptation of C.Y. Lee's novel.",00000150-aea3-d936-a7fd-eef7ad660001,25
Amour,/production/amour-music-box-theatre-vault-0000002571,2002,Broadway/Musical/Original,2000,/production/amour-music-box-theatre,True,False,False,False,Broadway/Musical/Original,"An unassuming French civil servant discovers he can walk through walls and tries to use the gift to do good deeds and win his lady love, in this whimsical musical from Michel Legrand and Jeremy Sams.",00000150-aea2-d936-a7fd-eef695cc0004,7
Prune Danish,/production/prune-danish-royale-theatre-vault-0000010183,2002,Broadway/Comedy/Original,2000,/production/prune-danish-royale-theatre,False,True,False,False,Broadway/Comedy/Original,"Jackie Mason takes on neckties, President Bill Clinton, Ariel Sharon and more in this evening of comedy.",00000150-aea6-d936-a7fd-eef62ef80005,8
Jackie Mason: Prune Danish,/production/jackie-mason-prune-danish-coms-0000028341,2002,Broadway/Solo,2000,/production/jackie-mason-prune-danish,False,False,False,False,Other,"Jackie Mason returns to Broadway in his new one-man show, promising, “If it's in the news, it's in the show!‘",00000151-d12d-de88-abd1-fbfdde4b0001,0
Movin' Out,/production/movin-out-richard-rodgers-theatre-vault-0000003067,2002,Broadway/Musical/Original,2000,/production/movin-out-richard-rodgers-theatre,True,False,False,False,Broadway/Musical/Original,"Billy Joel's songs and Twyla Tharp's choreography illustrate the story of five friends and lovers as they go through three decades of love, war and loss.",00000150-aea2-d936-a7fd-eef6db340001,167
Hollywood Arms,/production/hollywood-arms-cort-theatre-vault-0000003474,2002,Broadway/Drama/Original,2000,/production/hollywood-arms-cort-theatre,False,False,True,False,Broadway/Drama/Original,A young daughter of ineffectual parents finds escape and solace in her own dreams of stardom. Veteran actress Carol Burnett and her daughter Carrie Hamilton co-wrote this fictionalized dramatization of Burnett's childhood in Hollywood.,00000150-aea2-d936-a7fd-eef6e1230001,13
Russell Simmons Def Poetry Jam,/production/russell-simmons-def-poetry-jam-longacre-theatre-vault-0000006855,2002,Broadway/Drama/Original/Special,2000,/production/russell-simmons-def-poetry-jam-longacre-theatre,False,False,True,False,Other,"Russell Simmons produces an evening showcasing nine hip-hop poets, who present their unique, stylistic takes on love, everyday life and more.",00000150-aea4-d936-a7fd-eef4c4980005,27
Mandy Patinkin in Concert: Celebrating Sondheim,/production/mandy-patinkin-in-concert-celebrating-sondheim-henry-millers-theatre-vault-0000013325,2002,Broadway/Concert/Original,2000,/production/mandy-patinkin-in-concert-celebrating-sondheim-henry-millers-theatre,False,False,False,False,Other,Mandy Patinkin takes a figurative journey through the music and lyrics of Stephen Sondheim. He is accompanied in this theatre concert by Paul Ford on piano.,00000150-aea8-d936-a7fd-eefc3a1c0004,0
Mandy Patinkin in Concert: Celebrating Sondheim,/production/mandy-patinkin-in-concert-celebrating-sondheim-coms-0000028588,2002,Broadway/Concert,2000,/production/mandy-patinkin-in-concert-celebrating-sondheim,False,False,False,False,Other," Mandy Patinkin takes a figurative journey through the music and lyrics of Stephen Sondheim. He is accompanied in this theatre concert by Paul Ford on piano.  
	
",00000151-d12d-de88-abd1-fbfdea200000,0
Our Town,/production/our-town-booth-theatre-vault-0000001664,2002,Broadway/Play,2000,/production/our-town-booth-theatre,False,False,False,True,Other,"The Stage Manager guides audiences through a small New England town in the early 1900s, as its inhabitants grow up, get married and discover the beauty of life, in Thornton Wilder's Pulitzer Prize-winning play.",00000150-aea2-d936-a7fd-eef6739f0000,10
Man of La Mancha,/production/man-of-la-mancha-martin-beck-theatre-vault-0000008207,2002,Broadway/Musical,2000,/production/man-of-la-mancha-martin-beck-theatre,True,False,False,False,Other,"An imprisoned Miguel de Cervantes gets his fellow inmates to enact the story of his novel, Don Quixote, about an aged nobleman who declares himself a ""knight errant"" out to do battle for good and the love of a fair maiden, in Mitch Leigh, Joe Darion and Dale Wasserman's musical adaptation of the classic Cervantes novel.",00000150-aea5-d936-a7fd-eef542ad0007,41
La Bohème,/production/la-boheme-broadway-theatre-vault-0000012253,2002,Broadway/Dance/Drama/Musical/Opera/Tragedy,2000,/production/la-boheme-broadway-theatre,True,False,True,False,Other,"A group of bohemian artists struggle to survive the cold Paris winter, as romance between poet Rodolfo and seamstress Mimi heads for tragedy and painter Marcello's affair with unfaithful singer Musetta provides comedy in the landmark Giacomo Puccini opera.",00000150-aea7-d936-a7fd-eef76ae30002,31
Dance of the Vampires,/production/dance-of-the-vampires-minskoff-theatre-vault-0000002330,2002,Broadway/Musical/Original,2000,/production/dance-of-the-vampires-minskoff-theatre,True,False,False,False,Broadway/Musical/Original,"This campy musical, based on the Roman Polanski film The Fearless Vampire Killers, follows Professor Abronsius and his bumbling assistant Alfred as they attempt to prove the existence of vampires in Transylvania. Alfred falls for innkeeper's daughter Sarah, unaware that she is being pursued by the mysterious Count von Krolock.",00000150-ae98-d936-a7fd-eefc62890002,15
Medea,/production/medea-brooks-atkinson-theatre-vault-0000007992,2002,Broadway/Drama,2000,/production/medea-brooks-atkinson-theatre,False,False,True,False,Other,"A barbarian sorceress is abandoned by her war-hero husband for a Greek princess, turning to the ultimate murder for revenge in Euripedes' tragedy.",00000150-aea5-d936-a7fd-eef534990005,12
Imaginary Friends,/production/imaginary-friends-ethel-barrymore-theatre-vault-0000013326,2002,Broadway/Original/Play with Music,2000,/production/imaginary-friends-ethel-barrymore-theatre,False,False,False,True,Other,"Imaginary Friends concerns real-life literary rivals Lillian Hellman and Mary McCarthy, two women who barely knew each other yet became bitter enemies and legal adversaries. As a guest on The Dick Cavett Show in 1980, McCarthy famously said of Hellman, ""Every word she writes is a lie, including and and the.""  Their feud is examined as a ""play with music,"" written by Nora Ephron and featuring songs by Marvin Hamlisch and Craig Carnelia.",00000150-aea8-d936-a7fd-eefc3a1c0005,12
Dinner at Eight,/production/dinner-at-eight-vivian-beaumont-theatre-vault-0000011224,2002,Broadway/Comedy/Play,2000,/production/dinner-at-eight-vivian-beaumont-theatre,False,True,False,True,Other,"A couple in financial trouble invite a variety of socially prominent, social-climbing and socially fading characters to a dinner party at their home.",00000150-aea7-d936-a7fd-eef751700004,10
Tartuffe,/production/tartuffe-american-airlines-theatre-vault-0000010387,2002,Broadway,2000,/production/tartuffe-american-airlines-theatre,False,False,False,False,Broadway,A religious conman infiltrates the household of a gullible man and his exasperated family in Moliere's 1664 comedy.,00000150-aea6-d936-a7fd-eef681500006,12
Ma Rainey's Black Bottom,/production/ma-raineys-black-bottom-royale-theatre-vault-0000010182,2002,Broadway/Musical,2000,/production/ma-raineys-black-bottom-royale-theatre,True,False,False,False,Other,"Legendary blues musician ""Ma"" Rainey, an ambitious trumpeter who hopes she will perform his arrangement of her signature tune, and the rest of her band and hangers-on make their music and deal with the harsh reality of their business and lives in 1927 Chicago.",00000150-aea6-d936-a7fd-eef62ef80004,11
Take Me Out,/production/take-me-out-walter-kerr-theatre-vault-0000010040,2002,Broadway/Comedy/Original,2000,/production/take-me-out-walter-kerr-theatre,False,True,False,False,Broadway/Comedy/Original,"Richard Greenberg examines America's obsession with baseball in an unusual context. This play deals with a star ballplayer's coming out of the closet during a season filled with racial tension, violence and celebrity ego trips.",00000150-aea6-d936-a7fd-eef681490001,48
Vincent in Brixton,/production/vincent-in-brixton-john-golden-theatre-vault-0000008381,2002,Broadway/Drama/Original/Play,2000,/production/vincent-in-brixton-john-golden-theatre,False,False,True,True,Broadway/Drama/Original/Play,"The young artist Vincent van Gogh rents a room from, and falls in love with, an older widow in 1873 London.",00000150-aea5-d936-a7fd-eef534b50002,12
Urban Cowboy,/production/urban-cowboy-broadhurst-theatre-vault-0000001996,2002,Broadway/Original,2000,/production/urban-cowboy-broadhurst-theatre,False,False,False,False,Broadway/Original,"Texas drifter Bud meets and marries a local girl who's been unlucky in love, but the marriage is tested by infidelity and ego, in this musical version of the popular 1980 film.",00000150-ae93-d936-a7fd-eef749960003,12
The Play What I Wrote,/production/the-play-what-i-wrote-lyceum-theatre-vault-0000007092,2002,Broadway/Comedy/Original/Play,2000,/production/the-play-what-i-wrote-lyceum-theatre,False,True,False,True,Broadway/Comedy/Original/Play,"Hamish McColl and Sean Foley recreate the comedy of the popular 1960s British team Morecambe and Wise, in an evening cowritten with Eddie Braben. A different celebrity ""mystery guest"" was featured for every night of the show's run.",00000150-aea4-d936-a7fd-eef4b84f0004,15
Life x 3,/production/life-x-3-circle-in-the-square-theatre-vault-0000003221,2002,Broadway/Comedy/Original,2000,/production/life-x-3-circle-in-the-square-theatre,False,True,False,False,Broadway/Comedy/Original,"Two couples appear in three possible versions of the same dinner party, with each leading to a slightly different outcome.",00000150-aea2-d936-a7fd-eef6e1140000,16
A Day in the Death of Joe Egg,/production/a-day-in-the-death-of-joe-egg-american-airlines-theatre-vault-0000010386,2002,Broadway/Comedy/Play,2000,/production/a-day-in-the-death-of-joe-egg-american-airlines-theatre,False,True,False,True,Other,"A married couple struggle to deal with their disabled daughter, inventing conversations, characteristics and a full imaginary life for her as their own marriage falls apart.",00000150-aea6-d936-a7fd-eef681500004,12
As Long as We Both Shall Laugh,/production/as-long-as-we-both-shall-laugh-american-airlines-theatre-vault-0000010385,2002,Broadway/Comedy/Original/Solo/Special,2000,/production/as-long-as-we-both-shall-laugh-american-airlines-theatre,False,True,False,False,Other,Russian comedian Yakov Smirnoff examines the differences between men and women in this one-man show.,00000150-aea6-d936-a7fd-eef681500002,14
Nine,/production/nine-eugene-oneill-theatre-vault-0000004691,2002,Broadway/Musical,2000,/production/nine-eugene-oneill-theatre,True,False,False,False,Other,"A famous film director is suffering from a creative block — and personal difficulties with his wife, mistress, the actress who serves as his muse, and his female producer — in Maury Yeston, Arthur Kopit and Mario Fratti's musical adaptation of the Federico Fellini film 8 1/2.",00000150-aea3-d936-a7fd-eef7716a0003,39
A Year with Frog and Toad,/production/a-year-with-frog-and-toad-cort-theatre-vault-0000003473,2002,Broadway/Musical/Original,2000,/production/a-year-with-frog-and-toad-cort-theatre,True,False,False,False,Broadway/Musical/Original,"The beloved characters created by children's book author Arnold Lobel go through a year of adventures, encountering whimsical creatures and deepening their own friendship.",00000150-aea2-d936-a7fd-eef6e1230000,11
Enchanted April,/production/enchanted-april-belasco-theatre-vault-0000010756,2002,Broadway/Comedy/Original,2000,/production/enchanted-april-belasco-theatre,False,True,False,False,Broadway/Comedy/Original,"Four unhappy English women rent a villa in Tuscany for a month, discovering unexpected passions and renewing their appreciation of life.",00000150-aea6-d936-a7fd-eef681710000,21
Salome,/production/salome-ethel-barrymore-theatre-vault-0000004296,2002,Broadway/Drama,2000,/production/salome-ethel-barrymore-theatre,False,False,True,False,Other,"King Herod lusts for his stepdaughter, Salome, who asks him to bring her the head of John the Baptist in exchange for her favors, in Oscar Wilde's take on the Biblical legend.",00000150-aea3-d936-a7fd-eef7526a0000,10
Gypsy,/production/gypsy-shubert-theatre-vault-0000010464,2002,Broadway/Musical,2000,/production/gypsy-shubert-theatre,True,False,False,False,Other,"Indomitable stage mother Rose chases vicarious success and stardom as she pushes her daughters through the vaudeville circuit. When Baby June flees the act to elope, Rose vows to make introverted Louise into a star. ",00000150-aea6-d936-a7fd-eef6768d0004,61
The Look of Love,/production/the-look-of-love-brooks-atkinson-theatre-vault-0000007991,2002,Broadway/Musical/Original,2000,/production/the-look-of-love-brooks-atkinson-theatre,True,False,False,False,Broadway/Musical/Original,"Burt Bacharach and Hal David's classic pop tunes from the 1960s and 1970s are spotlighted in this revue, plus ""Beginnings,"" a new song from the duo.",00000150-aea5-d936-a7fd-eef534990004,11
Bill Maher: Victory Begins at Home,/production/bill-maher-victory-begins-at-home-virginia-theatre-vault-0000005229,2002,Broadway/Comedy/Original,2000,/production/bill-maher-victory-begins-at-home-virginia-theatre,False,True,False,False,Broadway/Comedy/Original,"Former ""Politically Incorrect"" host Bill Maher addresses the War on Terror — Iraq, President George W. Bush and the ""Axis of Evil"" — in this one-man show.",00000150-aea3-d936-a7fd-eef7cc6b0003,3
Long Day's Journey Into Night,/production/long-days-journey-into-night-plymouth-theatre-vault-0000009547,2002,Broadway/Drama/Play,2000,/production/long-days-journey-into-night-plymouth-theatre,False,False,True,True,Other,"The Tyrone family — the miserly actor father, the grasping mother addicted to morphine, the alcoholic older son and the tubercular younger son — come to grips with their twisted love for one another in Eugene O'Neill's Pulitzer Prize and Tony Award-winning play.",00000150-aea5-d936-a7fd-eef5e5ed0002,19
Big River,/production/big-river-american-airlines-theatre-vault-0000010384,2003,Broadway/Musical,2000,/production/big-river-american-airlines-theatre,True,False,False,False,Other,"In Roger Miller and William Hauptman's musical adaptation of Mark Twain's The Adventures of Huckleberry Finn, rebellious teenager Huck takes off on a raft with runaway slave Jim, encountering conmen, an orphaned family and bigotry along the way.",00000150-aea6-d936-a7fd-eef6815e0002,12
