"document_id","borough","doc_type","party_type","name","address_1","address_2","country","city","state","zip","recorded / filed","doc_amount"
"2018030501411002",4,"MORTGAGE","1","RANGER SAGAMORE CRESCENT OWNER, LLC","C/O RANGER PROPERTIES, LLC 80 8TH AVENUE","SUITE#1010","US","NEW YORK","NY","10011","2018-03-06 00:00:00",10750000
"2018030501411002",4,"MORTGAGE","2","KEYBANK NATIONAL ASSOCIATION","127 PUBLIC SQUARE, 8TH FLOOR","","US","CLEVELAND","OH","44114","2018-03-06 00:00:00",10750000
"2018032600320003",4,"AGREEMENT","1","90-75 SUTPHIN REALTY LLC","34-30 COLLINS PLACE","","US","FLUSHING","NY","11354","2018-03-30 00:00:00",10650000
"2018032600320003",4,"AGREEMENT","2","90-75 SUTPHIN BLVD 1 LLC","825 THIRD AVENUE 37TH FLOOR","","US","NEW YORK","NY","10022","2018-03-30 00:00:00",10650000
"2018032301016003",4,"AGREEMENT","1","QBM PROPERTIES, LLC","108-49 63RD AVENUE","APT 1B","US","FOREST HILLS","NY","11375","2018-03-26 00:00:00",10250000
"2018032301016003",4,"AGREEMENT","2","FLUSHING BANK","220 RXR PLAZA","","US","UNIONDALE","NY","11556","2018-03-26 00:00:00",10250000
"2018032301016004",4,"ASSIGNMENT OF LEASES AND RENTS","1","QBM PROPERTIES, LLC","108-49 63RD AVENUE","APT 1B","US","FOREST HILLS","NY","11375","2018-03-26 00:00:00",10250000
"2018032301016004",4,"ASSIGNMENT OF LEASES AND RENTS","2","FLUSHING BANK","220 RXR PLAZA","","US","UNIONDALE","NY","11556","2018-03-26 00:00:00",10250000
"2018022600813001",4,"MORTGAGE","1","THE JAMAICA HOSPITAL","8900 VAN WYKE EXPRESSWAY","","US","JAMAICA","NY","11418","2018-03-01 00:00:00",10000000
"2018022600813001",4,"MORTGAGE","2","DORMITORY AUTHORITY OF THE STATE OF NEW YORK","515 BROADWAY","","US","ALBANY","NY","12207","2018-03-01 00:00:00",10000000
"2018022701002005",4,"AGREEMENT","1","LIC CAPSTONE PROJECT LLC","33-06 88TH STREET, SUITE 210","","US","NEW YORK","NY","11372","2018-03-01 00:00:00",10000000
"2018022701002005",4,"AGREEMENT","2","CERCO CAPITAL INC.","846 N. RAINBOW BLVD., UNIT 892","","US","LAS VEGAS","NV","89107","2018-03-01 00:00:00",10000000
"2018022701002006",4,"ASSIGNMENT OF LEASES AND RENTS","1","LIC CAPSTONE PROJECT LLC","33-06 88TH STREET, SUITE 210","","US","NEW YORK","NY","11372","2018-03-01 00:00:00",10000000
"2018022701002006",4,"ASSIGNMENT OF LEASES AND RENTS","2","CERCO CAPITAL INC.","846 N. RAINBOW BLVD., UNIT 892","","US","LAS VEGAS","NV","89107","2018-03-01 00:00:00",10000000
"2018030100832003",4,"AGREEMENT","1","4 DDDD CORP","C/O GASETERIA OIL CORP","275 MADISON AVE","US","NEW YORK","NY","10016","2018-03-27 00:00:00",10000000
"2018030100832003",4,"AGREEMENT","1","FABRIZIO REALTY CORP","C/O GASETERIA OIL CORP","275 MADISON AVE","US","NEW YORK","NY","10016","2018-03-27 00:00:00",10000000
"2018030100832003",4,"AGREEMENT","1","PALMANA REALTY CORP","C/O GASETERIA OIL CORP","275 MADISON AVE","US","NEW YORK","NY","10016","2018-03-27 00:00:00",10000000
"2018030100832003",4,"AGREEMENT","2","VALLEY NATIONAL BANK","TWO JERICHO PLAZA","WING C","US","JERICHO","NY","11753","2018-03-27 00:00:00",10000000
"2018030100832004",4,"ASSIGNMENT OF LEASES AND RENTS","1","4 DDDD CORP","C/O GASETERIA OIL CORP","275 MADISON AVE","US","NEW YORK","NY","10016","2018-03-27 00:00:00",10000000
"2018030100832004",4,"ASSIGNMENT OF LEASES AND RENTS","1","FABRIZIO REALTY CORP","C/O GASETERIA OIL CORP","275 MADISON AVE","US","NEW YORK","NY","10016","2018-03-27 00:00:00",10000000
"2018030100832004",4,"ASSIGNMENT OF LEASES AND RENTS","1","PALMANA REALTY CORP","C/O GASETERIA OIL CORP","275 MADISON AVE","US","NEW YORK","NY","10016","2018-03-27 00:00:00",10000000
"2018030100832004",4,"ASSIGNMENT OF LEASES AND RENTS","2","VALLEY NATIONAL BANK","TWO JERICHO PLAZA","WING C","US","JERICHO","NY","11753","2018-03-27 00:00:00",10000000
"2018030801388004",4,"MORTGAGE","1","11-11 LIC DEVELOPMENT, LLC","136-19 FRANKLIN AVENUE","SUITE 6A","US","FLUSHING","NY","11355","2018-03-09 00:00:00",10000000
"2018030801388004",4,"MORTGAGE","2","TITAN CAPITAL ID, LLC","19 LUDLOW ROAD, SUITE 301","","US","WESTPORT","CT","06880","2018-03-09 00:00:00",10000000
"2018022001660006",4,"MORTGAGE","1","WATER FRONT JS GROUP LLC","48-08 43RD AVENUE","","US","SUNNYSIDE","NY","11104","2018-03-01 00:00:00",9731300
"2018022001660006",4,"MORTGAGE","2","BANCO POPULAR NORTH AMERICA","85 BROAD STREET, 10TH FLOOR","","US","NEW YORK","NY","10004","2018-03-01 00:00:00",9731300
"2018010400439002",4,"AGREEMENT","1","DEWA 22ND ST. INC.","40-31 22ND STREET","","US","LONG ISLAND CITY","NY","11101","2018-03-07 00:00:00",9000000
"2018010400439002",4,"AGREEMENT","2","BANK HAPOALIM B.M.","1120 AVENUE OF THE AMERICAS","","US","NEW YORK","NY","10036","2018-03-07 00:00:00",9000000
"2018031100004004",4,"AGREEMENT","1","TRISTATE CAPITAL BANK","ONE OXFORD CENTRE, 301 GRANT STREET, SUITE 2700","","US","PITTSBURGH","PA","15219","2018-03-13 00:00:00",9000000
"2018031100004004",4,"AGREEMENT","2","127-03 20TH AVE LLC","175 BLAKE AVENUE","","US","BROOKLYN","NY","11212","2018-03-13 00:00:00",9000000
"2018031100004005",4,"ASSIGNMENT OF LEASES AND RENTS","1","127-03 20TH AVE LLC","175 BLAKE AVENUE","","US","BROOKLYN","NY","11212","2018-03-13 00:00:00",9000000
"2018031100004005",4,"ASSIGNMENT OF LEASES AND RENTS","2","TRISTATE CAPITAL BANK","ONE OXFORD CENTRE, 301 GRANT STREET, SUITE 2700","","US","PITTSBURGH","PA","15219","2018-03-13 00:00:00",9000000
"2018022801398004",4,"MORTGAGE","1","81-05 QUEENS INC","86-22 BROADWAY, 2 FLOOR","","US","ELMHURST","NY","11373","2018-03-13 00:00:00",8500000
"2018022801398004",4,"MORTGAGE","2","MIOF CREDIT 1 LLC","660 MADISON AVENUE, SUITE 1700","","US","NEW YORK","NY","10065","2018-03-13 00:00:00",8500000
"2018022801398005",4,"ASSIGNMENT OF LEASES AND RENTS","1","81-05 QUEENS INC","86-22 BROADWAY, 2 FLOOR","","US","ELMHURST","NY","11373","2018-03-13 00:00:00",8500000
"2018022801398005",4,"ASSIGNMENT OF LEASES AND RENTS","2","MIOF CREDIT 1 LLC","660 MADISON AVENUE, SUITE 1700","","US","NEW YORK","NY","10065","2018-03-13 00:00:00",8500000
"2018030801388003",4,"MORTGAGE","1","11-11 LIC DEVELOPMENT, LLC","136-19 FRANKLIN AVENUE","SUITE 6A","US","FLUSHING","NY","11355","2018-03-09 00:00:00",8000000
"2018030801388003",4,"MORTGAGE","2","TITAN CAPITAL ID, LLC","19 LUDLOW ROAD, SUITE 301","","US","WESTPORT","CT","06880","2018-03-09 00:00:00",8000000
"2018030801388005",4,"ASSIGNMENT OF LEASES AND RENTS","1","11-11 LIC DEVELOPMENT, LLC","136-19 FRANKLIN AVENUE","SUITE 6A","US","FLUSHING","NY","11355","2018-03-09 00:00:00",8000000
"2018030801388005",4,"ASSIGNMENT OF LEASES AND RENTS","2","TITAN CAPITAL ID, LLC","19 LUDLOW ROAD, SUITE 301","","US","WESTPORT","CT","06880","2018-03-09 00:00:00",8000000
"2018031600092003",4,"AGREEMENT","1","VIETOR OWNERS CORP.","C/O JOHN B. LOVETT & ASSOCIATES, LTD.","109-15 14TH AVENUE","US","COLLEGE POINT","NY","11356","2018-03-22 00:00:00",8000000
"2018031600092003",4,"AGREEMENT","2","NEW YORK COMMUNITY BANK","NYCB PLAZA","102 DUFFY AVENUE, 3RD FLOOR","US","HICKSVILLE","NY","11801","2018-03-22 00:00:00",8000000
"2018031700014002",4,"AGREEMENT","1","JACKSON 50-LEE LIMITED PARTNERSHIP","69-49 INGRAM STREET","","US","FOREST HILLS","NY","11372","2018-03-23 00:00:00",8000000
"2018031700014002",4,"AGREEMENT","2","WOORI AMERICA BANK","330 FIFTH AVENUE, 3RD FLOOR","","US","NEW YORK","NY","10001","2018-03-23 00:00:00",8000000
"2018031700014003",4,"ASSIGNMENT OF LEASES AND RENTS","1","JACKSON 50-LEE LIMITED PARTNERSHIP","69-49 INGRAM STREET","","US","FOREST HILLS","NY","11372","2018-03-23 00:00:00",8000000
"2018031700014003",4,"ASSIGNMENT OF LEASES AND RENTS","2","WOORI AMERICA BANK","330 FIFTH AVENUE, 3RD FLOOR","","US","NEW YORK","NY","10001","2018-03-23 00:00:00",8000000
"2018031200545002",4,"AGREEMENT","1","2520 BQE ASSOCIATES, LLC","C/O THE FEIL ORGANIZATION","7 PENN PLAZA, SUITE 1100","US","NEW YORK","NY","10001","2018-03-14 00:00:00",7988395.16
"2018031200545002",4,"AGREEMENT","2","CAPITAL ONE, NATIONAL ASSOCIATION","299 PAEK AVENUE","29TH FLOOR","US","NEW YORK","NY","10171","2018-03-14 00:00:00",7988395.16
"2018031200545003",4,"ASSIGNMENT OF LEASES AND RENTS","1","2520 BQE ASSOCIATES, LLC","C/O THE FEIL ORGANIZATION","7 PENN PLAZA, SUITE 1100","US","NEW YORK","NY","10001","2018-03-14 00:00:00",7988395.16
"2018031200545003",4,"ASSIGNMENT OF LEASES AND RENTS","2","CAPITAL ONE, NATIONAL ASSOCIATION","299 PAEK AVENUE","29TH FLOOR","US","NEW YORK","NY","10171","2018-03-14 00:00:00",7988395.16
"2018031500146002",4,"AGREEMENT","1","JPMORGAN CHASE BANK, N.A.","14800 FRYE ROAD, 2ND FLOOR","MAIL CODE TX1-0007","US","FORT WORTH","TX","761552732","2018-03-16 00:00:00",7950000
"2018031500146002",4,"AGREEMENT","2","KALIKOW FAMILY PARTNERSHIP, L.P.","7001 BRUSH HOLLOW ROAD #200","","US","WESTBURY","NY","11590","2018-03-16 00:00:00",7950000
"2018030200164003",4,"AGREEMENT","1","POM REALTY  HOLDINGS INC.","160 OAK STREET","","US","SYOSSET","NY","11791","2018-03-12 00:00:00",7878125
"2018030200164003",4,"AGREEMENT","2","THE PAY-O-MATIC CORP.","C/O MORRISON COHEN LLP","909 THIRD AVENUE","US","NEW YORK","NY","10022","2018-03-12 00:00:00",7878125
